"trade_date","ts_code","name","industry","area","pe","float_share","total_share","total_assets","liquid_assets","fixed_assets","reserved","reserved_pershare","eps","bvps","pb","list_date","undp","per_undp","rev_yoy","profit_yoy","gpr","npr","holder_num"
"20240416","605006.SH","山东玻纤","玻璃","山东","21.91","6","6.11","57.26","16.4","31.59","6.32","1.03","0.18","4.4","1.15","20200903","13.59","2.23","-22.96","-75.98","12.65","6.38","26049"
"20240416","002587.SZ","奥拓电子","元器件","深圳","454.69","5.15","6.52","19.75","16.47","1.36","3.67","0.56","0.01","2.13","2.42","20110610","3.16","0.48","-24.94","-76.69","40.34","0.89","67048"
"20240416","300426.SZ","唐德影视","影视音像","浙江","904.45","3.96","4.05","19.84","19.42","0.03","1.32","0.33","0.01","0.3","23.39","20150217","-4.04","-1","91.03","103.17","54.08","0.03","21325"
"20240416","301246.SZ","宏源药业","化学制药","湖北","44.3","1.49","4","55.6","32.99","15.25","21.72","5.43","0.25","10.92","1.3","20230320","16.19","4.05","0","0","14.58","6.18","33795"
"20240416","688393.SH","安必平","医疗保健","广东","28.75","0.94","0.94","13.82","5.5","3.12","7.52","8.04","0.4","13.51","1.14","20200820","3.72","3.97","-5.29","-13.86","69.25","5.31","8263"
"20240416","301085.SZ","亚康股份","软件服务","北京","32.01","0.39","0.87","16.87","16.5","0.08","4.7","5.42","1.04","13.63","3","20211018","2.81","3.23","31.42","10.72","13.16","5.95","15475"
"20240416","688485.SH","九州一轨","环境保护","北京","0","0.85","1.5","15.46","12.98","0.96","9.89","6.58","-0.04","8.9","0.88","20230118","1.43","0.95","-18.01","-129.6","36.05","-3.63","7581"
"20240416","300727.SZ","润禾材料","化工原料","浙江","31.55","1.14","1.28","15.57","10.21","4.43","2.58","2.02","0.48","6.47","3.11","20171127","3.7","2.9","-7.85","-14.52","26.64","7.14","13823"
"20240416","002769.SZ","普路通","仓储物流","深圳","0","3.32","3.73","71.63","66.99","0.86","2.55","0.68","-0.17","3.51","1.5","20150629","6.05","1.62","-59.72","-1522.84","20.59","-15.76","35026"
"20240416","002845.SZ","同兴达","元器件","深圳","81.27","2.25","3.28","83.3","55.08","14.48","12.37","3.78","0.15","8.25","1.44","20170125","10.95","3.34","1.13","219.46","8.14","0.56","37547"
"20240416","688259.SH","创耀科技","半导体","江苏","61.91","0.58","0.8","21.09","12.53","0.18","12.05","15.06","0.5","18.86","2.19","20220112","1.97","2.47","-32.77","-43.79","29.55","8.81","10824"
"20240416","300371.SZ","汇中股份","电器仪表","河北","16.55","1.36","2.01","11.85","7.38","2.89","1.22","0.61","0.38","5.42","1.55","20140123","6.62","3.29","-8.01","-16.61","52.59","23.64","7872"
"20240416","000815.SZ","美利云","造纸","宁夏","0","6.95","6.95","27.9","12.72","12.12","19.58","2.82","-0.03","2.68","2.88","19980609","-8.57","-1.23","-1.71","92.35","8.42","-1.51","98188"
"20240416","688311.SH","盟升电子","元器件","四川","224.02","1.6","1.61","28.72","17.44","6.29","13.17","8.2","0.1","10.52","2.04","20200731","2.97","1.85","17.74","16.75","51.98","4.46","9968"
"20240416","301195.SZ","北路智控","软件服务","江苏","19.37","0.46","1.32","26.22","20.4","1.84","15.34","11.66","1.71","17.36","1.91","20220801","5.75","4.37","33.37","13.52","45.95","22.32","6569"
"20240416","837023.BJ","芭薇股份","日用化工","广东","21.29","0.24","0.85","6.63","2.1","3.08","1.63","1.93","0.49","4.29","2.42","20240329","0.81","0.96","2.02","8.2","33.19","8.85","0"
"20240416","603839.SH","安正时尚","服饰","浙江","47.31","3.99","3.99","26.47","14.54","4.37","9.66","2.42","0.08","4.96","0.97","20170214","5.02","1.26","5.56","-33.68","46.22","1.6","22618"
"20240416","002047.SZ","宝鹰股份","装修装饰","深圳","0","13.41","15.16","94.38","71.83","0.38","21.93","1.45","-0.19","0.52","3.37","20050531","-21.96","-1.45","-12.76","-127.76","7.12","-11.67","48016"
"20240416","872541.BJ","铁大科技","运输设备","上海","32.16","0.6","1.37","5.02","4.03","0.13","0.65","0.47","0.13","2.86","1.74","20230310","1.33","0.97","0","0","39.26","10.19","5134"
"20240416","603887.SH","城地香江","软件服务","上海","247.95","4.51","4.64","82.66","48.34","9.45","22.4","4.82","0.01","6.88","0.67","20161010","3.47","0.75","-23.08","120.01","25.32","0.5","31469"
"20240416","002982.SZ","湘佳股份","农业综合","湖南","0","0.92","1.43","38.55","12.75","19.48","6.86","4.81","-1.03","10.81","1.29","20200424","6.68","4.68","1.76","-238.99","12.63","-3.8","18277"
"20240416","301518.SZ","长华化学","化工原料","江苏","21.4","0.35","1.4","17.29","13.11","3.63","8.34","5.95","0.97","10.31","1.72","20230803","4.22","3.01","17.27","29.87","7.96","4.28","14059"
"20240416","300986.SZ","志特新材","其他建材","江西","3732.56","1.05","2.46","49.7","25.01","17.48","4.09","1.66","0.001","5.62","1.19","20210430","6.74","2.74","22.3","-99.74","24.33","0.57","6865"
"20240416","688096.SH","京源环保","环境保护","江苏","27.98","1.52","1.52","17.64","12.48","2.52","4.17","2.74","0.13","5.37","0.89","20200409","2.13","1.4","-6.57","-39.7","32.48","6.56","6228"
"20240416","301098.SZ","金埔园林","建筑工程","江苏","19.07","1.08","1.58","31.74","29.06","0.21","4.32","2.73","0.23","7.16","0.94","20211112","4.97","3.14","3.32","-23.67","29.72","8.61","11776"
"20240416","300659.SZ","中孚信息","软件服务","山东","0","1.56","2.6","16.9","9.52","0.32","9.15","3.51","-0.83","4.36","3.06","20170526","-1.96","-0.75","42.59","58.31","54.66","-20.28","24121"
"20240416","300365.SZ","恒华科技","软件服务","北京","151.46","4.57","6","25.12","21.53","0.45","4.46","0.74","0.03","3.28","1.38","20140123","8.23","1.37","36.46","108.15","15.15","2.53","28335"
"20240416","002282.SZ","博深股份","机械基件","河北","23.61","4.87","5.44","39.17","19.03","5.86","21.68","3.98","0.24","6.58","0.85","20090821","7.74","1.42","10.51","-8.79","26.06","8.17","24103"
"20240416","873726.BJ","卓兆点胶","机械基件","江苏","19.28","0.17","0.82","4.42","2.84","1.39","1.45","1.77","0.81","7.53","2.76","20231019","0.89","1.08","0","0","62.17","28.83","0"
"20240416","300117.SZ","嘉寓股份","电气设备","北京","0","7.17","7.17","43.56","30.24","4.25","1.48","0.21","-0.17","-0.14","-7.88","20100902","-10.17","-1.42","-24.97","-286.22","16.18","-13.88","33609"
"20240416","300933.SZ","中辰股份","电气设备","江苏","28.93","2.35","4.59","36.89","31.36","2.55","4.78","1.04","0.14","3.23","1.67","20210122","4.9","1.07","3.26","-13.45","14.9","3.23","21070"
"20240416","000665.SZ","湖北广电","影视音像","湖北","0","11.34","11.34","110.26","24.7","56.86","45.2","3.98","-0.31","4.83","0.71","19961210","-2.82","-0.25","0.79","4.32","3.7","-24.11","93607"
"20240416","002660.SZ","茂硕电源","电气设备","深圳","32.05","2.57","3.57","18.02","13.52","3.37","7.81","2.19","0.21","3.55","1.94","20120316","1.86","0.52","-13.9","-9.85","26.96","5.12","40000"
"20240416","300353.SZ","东土科技","通信设备","北京","0","5.22","6.15","32.73","21.47","3.55","21.65","3.52","-0.28","2.78","2.93","20120927","-11.21","-1.82","11.55","-170.89","35.86","-25.61","42297"
"20240416","688720.SH","艾森股份","半导体","江苏","100.99","0.17","0.88","7.06","3.22","1.93","2.7","3.06","0.21","11.53","2.46","20231206","0.99","1.13","0","0","28.4","7.48","20702"
"20240416","300517.SZ","海波重科","建筑工程","湖北","154.48","1.24","2","16.33","13.21","2.13","3.79","1.89","0.03","5.26","1.22","20160719","4.16","2.08","-21.47","-85.56","22.05","1.94","8116"
"20240416","300988.SZ","津荣天宇","机械基件","天津","25.35","0.58","1.4","20","12.11","3.47","6.25","4.45","0.66","8.21","2.03","20210512","3.47","2.47","6.87","10.52","20.23","5.69","11881"
"20240416","002783.SZ","凯龙股份","化工原料","湖北","12.26","3.44","3.91","75.28","24.09","31.59","5.72","1.46","0.43","3.98","1.78","20151209","4.47","1.14","9.03","6.99","28.54","8.28","24275"
"20240416","688021.SH","奥福环保","环境保护","山东","51.18","0.77","0.77","15.4","7.61","5.02","6.32","8.18","0.14","11.86","0.81","20191106","1.99","2.58","83.49","1223.95","34.82","3.86","3888"
"20240416","688162.SH","巨一科技","专用机械","安徽","0","0.5","1.37","69.32","58.31","5.45","20.91","15.23","-0.64","16.97","1.09","20211110","2.41","1.75","8.2","-190.45","13.62","-3.76","6555"
"20240416","002916.SZ","深南电路","元器件","深圳","30.05","5.11","5.13","233.39","91.39","106.59","61.9","12.07","0.74","26.44","3.36","20171213","65.58","12.79","42.24","83.88","25.19","9.58","54609"
"20240416","300102.SZ","乾照光电","半导体","福建","173.92","9.09","9.13","66.08","29.12","28.24","29.84","3.27","0.03","4.56","1.32","20100812","1.87","0.21","40.63","162.77","12.38","1.32","45417"
"20240416","600693.SH","东百集团","百货","福建","75.95","8.69","8.7","145.43","33.53","14.07","0.04","0","0.04","4.01","0.76","19931122","23.18","2.67","12.84","60.89","59.2","9.19","20997"
"20240416","002321.SZ","华英农业","农业综合","河南","157.87","21.33","21.33","40.93","22.77","11.98","28.44","1.33","0.01","0.49","3.24","20091216","-39.4","-1.85","18.96","107.31","10.15","2.69","36913"
"20240416","002724.SZ","海洋王","元器件","深圳","31.46","5.71","7.71","38.22","24.37","3.81","3.12","0.4","0.11","3.77","1.28","20141104","16.23","2.1","-5.72","0.98","59.48","7.96","19685"
"20240416","605186.SH","健麾信息","专用机械","上海","47.9","1.36","1.36","13","8.16","0.41","3.59","2.64","0.54","7.84","4.43","20201222","5.41","3.98","-12.39","-13.56","47.6","30.88","9032"
"20240416","301273.SZ","瑞晨环保","机械基件","上海","49.1","0.35","0.72","12.62","9.26","0.99","6.61","9.22","0.22","13.89","1.05","20221025","2.4","3.36","-33.5","-65.06","40.24","7.61","5962"
"20240416","002519.SZ","银河电子","通信设备","江苏","26.22","11.16","11.26","44.63","34.17","6.98","18.11","1.61","0.17","2.82","1.54","20101207","1.98","0.18","-13.9","-4.53","37.88","16.37","52978"
"20240416","301336.SZ","趣睡科技","家居用品","四川","41.12","0.26","0.4","8.58","8.17","0.24","5.55","13.87","0.48","19.82","1.34","20220812","1.79","4.47","-20.64","-36.83","24.43","9.8","6479"
"20240416","832471.BJ","美邦科技","化工原料","河北","31.8","0.29","0.83","9.05","4.52","2.91","2.32","2.79","0.23","7.19","1.24","20230525","2.07","2.49","-18.7","-64.29","17.13","5.66","5993"
"20240416","300382.SZ","斯莱克","专用机械","江苏","28.44","6.28","6.28","42.76","26.74","5.38","10.67","1.7","0.17","3.54","1.79","20140129","4.57","0.73","-11.56","-44.45","27.95","7.59","23402"
"20240416","002150.SZ","通润装备","机械基件","江苏","73.6","3.55","3.62","38.85","27.4","5.01","3.46","0.96","0.12","4.53","2.55","20070810","8.01","2.21","29.96","-65.58","23.4","3.94","29724"
"20240416","601020.SH","华钰矿业","铅锌","西藏","37.49","7.87","7.87","52.69","3.24","20.21","4.79","0.61","0.16","3.79","2.09","20160316","14.94","1.9","27.37","-11.6","49.84","15.98","43725"
"20240416","300513.SZ","恒实科技","软件服务","北京","52.68","2.81","3.14","42.1","24.91","2.25","16.79","5.35","0.11","7.65","1.01","20160530","3.76","1.2","16.48","-41.93","20.2","3.69","25940"
"20240416","002817.SZ","黄山胶囊","化学制药","安徽","26.98","2.9","2.99","11.03","5.04","3.41","0.85","0.28","0.22","3.01","1.94","20161025","4.52","1.51","8.04","6.59","29.36","14.07","21880"
"20240416","301372.SZ","科净源","环境保护","北京","25.23","0.17","0.69","16.51","13.31","0.15","6.6","9.62","1.07","13.98","2","20230811","2.06","3","0","0","42.39","17.54","13816"
"20240416","300080.SZ","易成新能","电气设备","河南","173.38","12.97","21.76","168.41","89.44","50.6","25.84","1.19","0.02","3.21","1.14","20100625","21.78","1","-12.1","-90.46","10.37","0.28","34911"
"20240416","300407.SZ","凯发电气","电气设备","天津","21.11","2.44","3.18","28.82","23.64","2.41","5.2","1.64","0.22","5.6","1.1","20141203","8.26","2.6","12.33","185.81","26.5","5.23","16433"
"20240416","688512.SH","慧智微-U","半导体","广东","0","0.53","4.55","24.33","21.32","0.42","26.56","5.84","-0.73","4.78","1.83","20230516","-8.62","-1.89","0","0","14.21","-77.92","14217"
"20240416","300288.SZ","朗玛信息","软件服务","贵州","46.74","2.56","3.38","19.68","4.72","1.69","3.92","1.16","0.18","4.72","2.4","20120216","7.74","2.29","2.14","1.3","39.88","17.49","55127"
"20240416","002685.SZ","华东重机","机床制造","江苏","0","8.13","10.08","36.43","19.38","3.93","30.24","3","-0.08","2.15","1.25","20120612","-19.4","-1.93","-31.02","-616.66","15.34","-16.66","63041"
"20240416","603073.SH","彩蝶实业","纺织","浙江","15.68","0.37","1.16","15.61","10.15","3.95","7.19","6.2","0.78","10.91","1.36","20230316","3.96","3.41","0","0","24.3","16.02","12393"
"20240416","300086.SZ","康芝药业","化学制药","海南","0","4.36","4.5","20.88","5.26","8.57","8.28","1.84","-0.05","2.9","1.44","20100526","-0.79","-0.17","29.37","81.34","56.46","-5.12","40225"
"20240416","300131.SZ","英唐智控","元器件","深圳","91.92","10.28","11.38","37.17","26.15","1.28","0.69","0.06","0.03","1.5","2.77","20101019","4.5","0.4","-8.53","-6.27","7.55","0.84","70953"
"20240416","301369.SZ","联动科技","半导体","广东","133.78","0.24","0.7","15.69","14.6","0.45","11.88","17.03","0.2","20.86","1.74","20220922","1.7","2.44","-37.78","-86.14","65.99","8.44","12501"
"20240416","300806.SZ","斯迪克","塑料","江苏","29.63","2.76","4.53","71.57","21.61","27.55","7.87","1.74","0.19","4.93","1.49","20191125","9.24","2.04","-6.8","-49.85","28.04","5.59","9153"
"20240416","300500.SZ","启迪设计","建筑工程","江苏","31.2","1.64","1.74","36.71","25.45","1.18","7.26","4.17","0.18","9.06","0.82","20160204","5.94","3.41","-7.22","-49.96","23.98","3.4","16778"
"20240416","605305.SH","中际联合","专用机械","北京","28.52","1.06","1.52","28.21","25.22","0.95","12.21","8.05","1.36","15.2","2.56","20210506","8.33","5.49","38.17","33.33","46.13","18.73","9082"
"20240416","600831.SH","广电网络","影视音像","陕西","0","7.11","7.11","120.37","45.69","54.36","17.9","2.52","-0.07","5.23","0.67","19940224","10.69","1.5","-16.81","-222.46","32.58","-3.46","54263"
"20240416","300837.SZ","浙矿股份","专用机械","浙江","12.55","0.71","1","21.1","15.2","3.14","3.86","3.86","1.29","13.26","1.63","20200605","7.89","7.89","0.57","-7.14","41.17","24.52","9113"
"20240416","002887.SZ","绿茵生态","环境保护","天津","17.27","1.65","3.12","44.29","24.6","0.32","8.36","2.68","0.25","7.06","0.8","20170801","10.18","3.26","-46.24","-49.86","40.57","31.73","20831"
"20240416","000925.SZ","众合科技","运输设备","浙江","0","5.49","5.56","74.24","39.8","7.63","20.04","3.6","-0.05","4.97","1.16","19990611","2.81","0.51","-17.16","-161.88","23.19","-1.48","49205"
"20240416","001205.SZ","盛航股份","水运","江苏","17.08","1.17","1.71","33.79","3.03","24.66","7.53","4.41","0.69","9.38","1.65","20210513","6.31","3.69","42.74","-13.47","31.2","14.25","11217"
"20240416","300314.SZ","戴维医疗","医疗保健","浙江","19.61","1.89","2.88","13.74","9.92","1.54","1.76","0.61","0.51","4.04","2.49","20120508","6.13","2.13","22.18","51.62","58.2","23.87","17494"
"20240416","301260.SZ","格力博","专用机械","江苏","0","2.12","4.89","87.67","71.35","6.76","41.4","8.46","-0.38","9.85","1.03","20230208","1.09","0.22","-16.93","-186.58","26.52","-5.04","33615"
"20240416","605289.SH","罗曼股份","建筑工程","上海","33.12","0.51","1.1","20.21","15.62","3.26","6","5.47","0.74","12.06","2.02","20210426","5.76","5.25","95.39","633.1","29.82","12.65","6925"
"20240416","301033.SZ","迈普医学","医疗保健","广东","50.49","0.38","0.66","7.56","2.38","3.14","4.36","6.6","0.38","9.31","2.78","20210726","1.02","1.54","4.69","-15.35","81.02","17.44","7045"
"20240416","002145.SZ","中核钛白","化工原料","甘肃","31.19","38.71","38.71","184.64","110.39","24.72","54.36","1.4","0.09","3.18","1.13","20070803","32.76","0.85","-12.04","-45.83","15.97","9.34","144563"
"20240416","600550.SH","保变电气","电气设备","河北","0","18.42","18.42","62.77","46.74","9.76","39.72","2.16","-0.11","0.28","13.42","20010228","-56.58","-3.07","0.48","-797.9","13.77","-5.45","86423"
"20240416","001338.SZ","永顺泰","啤酒","广东","27.29","2.36","5.02","46.71","33.92","11.96","18.12","3.61","0.25","6.72","1.35","20221116","10.04","2","22.99","5.17","6.77","3.34","42514"
"20240416","001330.SZ","博纳影业","影视音像","新疆","0","10.55","13.75","162.4","59.34","11.65","39.46","2.87","-0.17","4.74","1.14","20220818","11.83","0.86","-25.59","-377.22","20.41","-17.97","59520"
"20240416","300568.SZ","星源材质","化工原料","深圳","16.74","12.13","13.45","160.37","69.16","39.44","56.92","4.23","0.52","7.03","1.58","20161201","20.34","1.51","5.64","13.56","46.64","31.06","75294"
"20240416","688591.SH","泰凌微","半导体","上海","81.27","0.56","2.4","24.02","23.15","0.18","19.96","8.32","0.2","9.76","1.74","20230825","0.88","0.37","0","0","43.78","7.89","22371"
"20240416","003043.SZ","华亚智能","半导体","江苏","26.62","0.49","0.8","15.12","10.91","0.82","4.94","6.17","0.89","12.82","2.48","20210406","4.12","5.15","-19.81","-40.27","31.83","19.44","12438"
"20240416","873527.BJ","夜光明","化工原料","浙江","29.52","0.26","0.6","5.5","3.67","1.08","1.8","3","0.17","6.22","1.09","20221027","1.13","1.89","-17.58","-59.65","17.21","4.5","14282"
"20240416","605268.SH","王力安防","家居用品","浙江","24.48","4.36","4.4","40.14","21.52","12.7","6.58","1.5","0.22","3.78","1.87","20210224","4.77","1.09","20.26","731.11","27.12","4.88","15068"
"20240416","300545.SZ","联得装备","专用机械","深圳","22.52","1.12","1.78","28.64","18.97","3.91","7.95","4.47","0.72","8.86","2.44","20160928","5.39","3.03","35.25","163.65","33.77","14.32","18436"
